Column,trench,unit,zone,liters,total_flot,species,NISP
6744,FAN,208,III,69,82.6,sp_no_1,NA
6745,FAN,208,III,69,82.6,spikelet_fork_indet_frags,NA
6746,FAN,208,III,69,82.6,teucrium_sp,NA
6747,FAN,208,III,69,82.6,triticum_sp,NA
6748,FAN,208,III,69,82.6,t_cf_aestivum_durum,NA
6749,FAN,208,III,69,82.6,triticum_turgidum_ssp_dicoccum,NA
6750,FAN,208,III,69,82.6,triticum_turgidum_ssp_dicoccum,NA
6751,FAN,208,III,69,82.6,triticum_turgidum_ssp_dicoccum,NA
6752,FAN,208,III,69,82.6,triticum_turgidum_ssp_dicoccum,NA
6753,FAN,208,III,69,82.6,triticum_turgidum_ssp_dicoccum,NA
6754,FAN,208,III,69,82.6,triticum_monococcum,NA
6755,FAN,208,III,69,82.6,triticum_monococcum,NA
6756,FAN,208,III,69,82.6,triticum_monococcum,NA
6757,FAN,208,III,69,82.6,triticum_monococcum,NA
6758,FAN,208,III,69,82.6,uthospennum_dlicinale,NA
6759,FAN,208,III,69,82.6,vicia_ervilia,NA
6760,FAN,208,III,69,82.6,vicia_lathyrus_sp,3
6761,FAN,208,III,69,82.6,vitis_vinifera_ssp_sylvestris,NA
6762,FAN,208,III,69,82.6,vitis_vinifera_ssp_sylvestris,NA
6763,FAN,208,III,69,82.6,triticum_sp,0
6764,FAN,208,III,69,82.6,hordeum_vulgare_ssp,0
6765,FAN,209,,NA,NA,adonis_sp,NA
6766,FAN,209,,NA,NA,alkanna_sp,NA
6767,FAN,209,,NA,NA,anchusa_sp,NA
6768,FAN,209,,NA,NA,astragalus_frigonella_sp,NA
6769,FAN,209,,NA,NA,avena_sp,NA
6770,FAN,209,,NA,NA,avena_sp,NA
6771,FAN,209,,NA,NA,boraginaceae_sp,NA
6772,FAN,209,,NA,NA,calendula_sp,NA
6773,FAN,209,,NA,NA,capparis_sp,NA
6774,FAN,209,,NA,NA,celtis_sp_tournifortii,NA
6775,FAN,209,,NA,NA,cf_colchicum_polygonatum,NA
6776,FAN,209,,NA,NA,coriandrum_sp,NA
6777,FAN,209,,NA,NA,cruciferae_sp_seeds_capsules,NA
6778,FAN,209,,NA,NA,culm_nodes_indet_frags,NA
6779,FAN,209,,NA,NA,echium_sp,NA
6780,FAN,209,,NA,NA,erodium_sp,NA
6781,FAN,209,,NA,NA,fumaria_sp,NA
6782,FAN,209,,NA,NA,gallium_sp,NA
6783,FAN,209,,NA,NA,glume_base_indet,NA
6784,FAN,209,,NA,NA,gramineae_indet,NA
6785,FAN,209,,NA,NA,gramineae_indet,NA
6786,FAN,209,,NA,NA,hordeum_vulgare_ssp,NA
6787,FAN,209,,NA,NA,hordeum_vulgare_ssp,NA
6788,FAN,209,,NA,NA,hordeum_vulgare_ssp,NA
6789,FAN,209,,NA,NA,hordeum_vulgare_ssp,NA
6790,FAN,209,,NA,NA,hordeum_vulgare_ssp,NA
6791,FAN,209,,NA,NA,hordeum_vulgare_ssp,NA
6792,FAN,209,,NA,NA,indet_frag,NA
6793,FAN,209,,NA,NA,l_officinale,NA
6794,FAN,209,,NA,NA,lathyrus,NA
6795,FAN,209,,NA,NA,leguminosae,NA
6796,FAN,209,,NA,NA,leguminosae,NA
6797,FAN,209,,NA,NA,lens_sp,NA
6798,FAN,209,,NA,NA,lens_sp,NA
6799,FAN,209,,NA,NA,liliaceae_sp,NA
6800,FAN,209,,NA,NA,lithospermum_arvense,NA
6801,FAN,209,,NA,NA,lithospermum_arvense,NA
6802,FAN,209,,NA,NA,malva_parviflora,NA
6803,FAN,209,,NA,NA,medicago_sp,NA
6804,FAN,209,,NA,NA,cf_medicago_frag,NA
6805,FAN,209,,NA,NA,monocotylidonae_capsules,NA
6806,FAN,209,,NA,NA,phalaris_sp,NA
6807,FAN,209,,NA,NA,pistacia_cf_lentiscus,NA
6808,FAN,209,,NA,NA,pistacia_cf_lentiscus,NA
6809,FAN,209,,NA,NA,pisum_cf_elatius,NA
6810,FAN,209,,NA,NA,pisum_vicia_pisum_of_all_sizes,NA
6811,FAN,209,,NA,NA,polygonum_sp,NA
6812,FAN,209,,NA,NA,prunus_amygdalus,NA
6813,FAN,209,,NA,NA,prunus_amygdalus,NA
6814,FAN,209,,NA,NA,pyrus_amygdaloformis,NA
6815,FAN,209,,NA,NA,pyrus_amygdaloformis,NA
6816,FAN,209,,NA,NA,rachis_frag_indet,NA
6817,FAN,209,,NA,NA,schoenus_nigricans,NA
6818,FAN,209,,NA,NA,seed_indet,NA
6819,FAN,209,,NA,NA,indet_frag,NA
6820,FAN,209,,NA,NA,sp_no_1,NA
6821,FAN,209,,NA,NA,spikelet_fork_indet_frags,NA
6822,FAN,209,,NA,NA,teucrium_sp,NA
6823,FAN,209,,NA,NA,triticum_sp,NA
6824,FAN,209,,NA,NA,t_cf_aestivum_durum,NA
6825,FAN,209,,NA,NA,triticum_turgidum_ssp_dicoccum,NA
6826,FAN,209,,NA,NA,triticum_turgidum_ssp_dicoccum,NA
6827,FAN,209,,NA,NA,triticum_turgidum_ssp_dicoccum,NA
6828,FAN,209,,NA,NA,triticum_turgidum_ssp_dicoccum,NA
6829,FAN,209,,NA,NA,triticum_turgidum_ssp_dicoccum,NA
6830,FAN,209,,NA,NA,triticum_monococcum,NA
6831,FAN,209,,NA,NA,triticum_monococcum,NA
6832,FAN,209,,NA,NA,triticum_monococcum,NA
6833,FAN,209,,NA,NA,triticum_monococcum,NA
6834,FAN,209,,NA,NA,uthospennum_dlicinale,NA
6835,FAN,209,,NA,NA,vicia_ervilia,NA
6836,FAN,209,,NA,NA,vicia_lathyrus_sp,NA
6837,FAN,209,,NA,NA,vitis_vinifera_ssp_sylvestris,NA
6838,FAN,209,,NA,NA,vitis_vinifera_ssp_sylvestris,NA
6839,FAN,209,,NA,NA,triticum_sp,0
6840,FAN,209,,NA,NA,hordeum_vulgare_ssp,0
6841,FAN,210,III,18,30,adonis_sp,1
6842,FAN,210,III,18,30,alkanna_sp,NA
6843,FAN,210,III,18,30,anchusa_sp,NA
6844,FAN,210,III,18,30,astragalus_frigonella_sp,NA
6845,FAN,210,III,18,30,avena_sp,43
6846,FAN,210,III,18,30,avena_sp,NA
6847,FAN,210,III,18,30,boraginaceae_sp,NA
6848,FAN,210,III,18,30,calendula_sp,NA
6849,FAN,210,III,18,30,capparis_sp,NA
6850,FAN,210,III,18,30,celtis_sp_tournifortii,NA
6851,FAN,210,III,18,30,cf_colchicum_polygonatum,2
6852,FAN,210,III,18,30,coriandrum_sp,NA
6853,FAN,210,III,18,30,cruciferae_sp_seeds_capsules,NA
6854,FAN,210,III,18,30,culm_nodes_indet_frags,NA
6855,FAN,210,III,18,30,echium_sp,NA
6856,FAN,210,III,18,30,erodium_sp,NA
6857,FAN,210,III,18,30,fumaria_sp,NA
6858,FAN,210,III,18,30,gallium_sp,NA
6859,FAN,210,III,18,30,glume_base_indet,NA
6860,FAN,210,III,18,30,gramineae_indet,NA
6861,FAN,210,III,18,30,gramineae_indet,NA
6862,FAN,210,III,18,30,hordeum_vulgare_ssp,NA
6863,FAN,210,III,18,30,hordeum_vulgare_ssp,NA
6864,FAN,210,III,18,30,hordeum_vulgare_ssp,NA
6865,FAN,210,III,18,30,hordeum_vulgare_ssp,2
6866,FAN,210,III,18,30,hordeum_vulgare_ssp,NA
6867,FAN,210,III,18,30,hordeum_vulgare_ssp,NA
6868,FAN,210,III,18,30,indet_frag,NA
6869,FAN,210,III,18,30,l_officinale,NA
6870,FAN,210,III,18,30,lathyrus,1
6871,FAN,210,III,18,30,leguminosae,8
6872,FAN,210,III,18,30,leguminosae,NA
6873,FAN,210,III,18,30,lens_sp,18
6874,FAN,210,III,18,30,lens_sp,NA
6875,FAN,210,III,18,30,liliaceae_sp,7
6876,FAN,210,III,18,30,lithospermum_arvense,6
6877,FAN,210,III,18,30,lithospermum_arvense,NA
6878,FAN,210,III,18,30,malva_parviflora,NA
6879,FAN,210,III,18,30,medicago_sp,2
6880,FAN,210,III,18,30,cf_medicago_frag,NA
6881,FAN,210,III,18,30,monocotylidonae_capsules,NA
6882,FAN,210,III,18,30,phalaris_sp,NA
6883,FAN,210,III,18,30,pistacia_cf_lentiscus,72
6884,FAN,210,III,18,30,pistacia_cf_lentiscus,NA
6885,FAN,210,III,18,30,pisum_cf_elatius,NA
6886,FAN,210,III,18,30,pisum_vicia_pisum_of_all_sizes,2
6887,FAN,210,III,18,30,polygonum_sp,NA
6888,FAN,210,III,18,30,prunus_amygdalus,28
6889,FAN,210,III,18,30,prunus_amygdalus,NA
6890,FAN,210,III,18,30,pyrus_amygdaloformis,1
6891,FAN,210,III,18,30,pyrus_amygdaloformis,NA
6892,FAN,210,III,18,30,rachis_frag_indet,NA
6893,FAN,210,III,18,30,schoenus_nigricans,NA
6894,FAN,210,III,18,30,seed_indet,NA
6895,FAN,210,III,18,30,indet_frag,NA
6896,FAN,210,III,18,30,sp_no_1,NA
6897,FAN,210,III,18,30,spikelet_fork_indet_frags,NA
6898,FAN,210,III,18,30,teucrium_sp,NA
6899,FAN,210,III,18,30,triticum_sp,NA
6900,FAN,210,III,18,30,t_cf_aestivum_durum,NA
6901,FAN,210,III,18,30,triticum_turgidum_ssp_dicoccum,NA
6902,FAN,210,III,18,30,triticum_turgidum_ssp_dicoccum,NA
6903,FAN,210,III,18,30,triticum_turgidum_ssp_dicoccum,NA
6904,FAN,210,III,18,30,triticum_turgidum_ssp_dicoccum,NA
6905,FAN,210,III,18,30,triticum_turgidum_ssp_dicoccum,NA
6906,FAN,210,III,18,30,triticum_monococcum,NA
6907,FAN,210,III,18,30,triticum_monococcum,NA
6908,FAN,210,III,18,30,triticum_monococcum,NA
6909,FAN,210,III,18,30,triticum_monococcum,NA
6910,FAN,210,III,18,30,uthospennum_dlicinale,NA
6911,FAN,210,III,18,30,vicia_ervilia,NA
6912,FAN,210,III,18,30,vicia_lathyrus_sp,1
6913,FAN,210,III,18,30,vitis_vinifera_ssp_sylvestris,NA
6914,FAN,210,III,18,30,vitis_vinifera_ssp_sylvestris,NA
6915,FAN,210,III,18,30,triticum_sp,0
6916,FAN,210,III,18,30,hordeum_vulgare_ssp,2
6917,FAN,211,III,564,381.3,adonis_sp,NA
6918,FAN,211,III,564,381.3,alkanna_sp,NA
6919,FAN,211,III,564,381.3,anchusa_sp,NA
6920,FAN,211,III,564,381.3,astragalus_frigonella_sp,NA
6921,FAN,211,III,564,381.3,avena_sp,87
6922,FAN,211,III,564,381.3,avena_sp,NA
6923,FAN,211,III,564,381.3,boraginaceae_sp,NA
6924,FAN,211,III,564,381.3,calendula_sp,NA
6925,FAN,211,III,564,381.3,capparis_sp,NA
6926,FAN,211,III,564,381.3,celtis_sp_tournifortii,NA
6927,FAN,211,III,564,381.3,cf_colchicum_polygonatum,NA
6928,FAN,211,III,564,381.3,coriandrum_sp,NA
6929,FAN,211,III,564,381.3,cruciferae_sp_seeds_capsules,2
6930,FAN,211,III,564,381.3,culm_nodes_indet_frags,NA
6931,FAN,211,III,564,381.3,echium_sp,NA
6932,FAN,211,III,564,381.3,erodium_sp,NA
6933,FAN,211,III,564,381.3,fumaria_sp,NA
6934,FAN,211,III,564,381.3,gallium_sp,1
6935,FAN,211,III,564,381.3,glume_base_indet,NA
6936,FAN,211,III,564,381.3,gramineae_indet,NA
6937,FAN,211,III,564,381.3,gramineae_indet,NA
6938,FAN,211,III,564,381.3,hordeum_vulgare_ssp,NA
6939,FAN,211,III,564,381.3,hordeum_vulgare_ssp,NA
6940,FAN,211,III,564,381.3,hordeum_vulgare_ssp,NA
6941,FAN,211,III,564,381.3,hordeum_vulgare_ssp,2
6942,FAN,211,III,564,381.3,hordeum_vulgare_ssp,4
6943,FAN,211,III,564,381.3,hordeum_vulgare_ssp,NA
6944,FAN,211,III,564,381.3,indet_frag,NA
6945,FAN,211,III,564,381.3,l_officinale,NA
6946,FAN,211,III,564,381.3,lathyrus,NA
6947,FAN,211,III,564,381.3,leguminosae,2
6948,FAN,211,III,564,381.3,leguminosae,NA
6949,FAN,211,III,564,381.3,lens_sp,29
6950,FAN,211,III,564,381.3,lens_sp,NA
6951,FAN,211,III,564,381.3,liliaceae_sp,3
6952,FAN,211,III,564,381.3,lithospermum_arvense,NA
6953,FAN,211,III,564,381.3,lithospermum_arvense,NA
6954,FAN,211,III,564,381.3,malva_parviflora,NA
6955,FAN,211,III,564,381.3,medicago_sp,NA
6956,FAN,211,III,564,381.3,cf_medicago_frag,NA
6957,FAN,211,III,564,381.3,monocotylidonae_capsules,NA
6958,FAN,211,III,564,381.3,phalaris_sp,NA
6959,FAN,211,III,564,381.3,pistacia_cf_lentiscus,239
6960,FAN,211,III,564,381.3,pistacia_cf_lentiscus,NA
6961,FAN,211,III,564,381.3,pisum_cf_elatius,NA
6962,FAN,211,III,564,381.3,pisum_vicia_pisum_of_all_sizes,NA
6963,FAN,211,III,564,381.3,polygonum_sp,NA
6964,FAN,211,III,564,381.3,prunus_amygdalus,253
6965,FAN,211,III,564,381.3,prunus_amygdalus,NA
6966,FAN,211,III,564,381.3,pyrus_amygdaloformis,14
6967,FAN,211,III,564,381.3,pyrus_amygdaloformis,NA
6968,FAN,211,III,564,381.3,rachis_frag_indet,NA
6969,FAN,211,III,564,381.3,schoenus_nigricans,NA
6970,FAN,211,III,564,381.3,seed_indet,NA
6971,FAN,211,III,564,381.3,indet_frag,NA
6972,FAN,211,III,564,381.3,sp_no_1,NA
6973,FAN,211,III,564,381.3,spikelet_fork_indet_frags,NA
6974,FAN,211,III,564,381.3,teucrium_sp,NA
6975,FAN,211,III,564,381.3,triticum_sp,NA
6976,FAN,211,III,564,381.3,t_cf_aestivum_durum,NA
6977,FAN,211,III,564,381.3,triticum_turgidum_ssp_dicoccum,NA
6978,FAN,211,III,564,381.3,triticum_turgidum_ssp_dicoccum,NA
6979,FAN,211,III,564,381.3,triticum_turgidum_ssp_dicoccum,NA
6980,FAN,211,III,564,381.3,triticum_turgidum_ssp_dicoccum,NA
6981,FAN,211,III,564,381.3,triticum_turgidum_ssp_dicoccum,NA
6982,FAN,211,III,564,381.3,triticum_monococcum,NA
6983,FAN,211,III,564,381.3,triticum_monococcum,NA
6984,FAN,211,III,564,381.3,triticum_monococcum,NA
6985,FAN,211,III,564,381.3,triticum_monococcum,NA
6986,FAN,211,III,564,381.3,uthospennum_dlicinale,NA
6987,FAN,211,III,564,381.3,vicia_ervilia,NA
6988,FAN,211,III,564,381.3,vicia_lathyrus_sp,NA
6989,FAN,211,III,564,381.3,vitis_vinifera_ssp_sylvestris,NA
6990,FAN,211,III,564,381.3,vitis_vinifera_ssp_sylvestris,NA
6991,FAN,211,III,564,381.3,triticum_sp,0
6992,FAN,211,III,564,381.3,hordeum_vulgare_ssp,2
6993,FAN,212,III,564,288.3,adonis_sp,4
6994,FAN,212,III,564,288.3,alkanna_sp,NA
6995,FAN,212,III,564,288.3,anchusa_sp,NA
6996,FAN,212,III,564,288.3,astragalus_frigonella_sp,NA
6997,FAN,212,III,564,288.3,avena_sp,163
6998,FAN,212,III,564,288.3,avena_sp,NA
6999,FAN,212,III,564,288.3,boraginaceae_sp,NA
7000,FAN,212,III,564,288.3,calendula_sp,NA
7001,FAN,212,III,564,288.3,capparis_sp,11
7002,FAN,212,III,564,288.3,celtis_sp_tournifortii,NA
7003,FAN,212,III,564,288.3,cf_colchicum_polygonatum,6
7004,FAN,212,III,564,288.3,coriandrum_sp,NA
7005,FAN,212,III,564,288.3,cruciferae_sp_seeds_capsules,7
7006,FAN,212,III,564,288.3,culm_nodes_indet_frags,NA
7007,FAN,212,III,564,288.3,echium_sp,NA
7008,FAN,212,III,564,288.3,erodium_sp,NA
7009,FAN,212,III,564,288.3,fumaria_sp,1
7010,FAN,212,III,564,288.3,gallium_sp,NA
7011,FAN,212,III,564,288.3,glume_base_indet,NA
7012,FAN,212,III,564,288.3,gramineae_indet,NA
7013,FAN,212,III,564,288.3,gramineae_indet,NA
7014,FAN,212,III,564,288.3,hordeum_vulgare_ssp,NA
7015,FAN,212,III,564,288.3,hordeum_vulgare_ssp,NA
7016,FAN,212,III,564,288.3,hordeum_vulgare_ssp,NA
7017,FAN,212,III,564,288.3,hordeum_vulgare_ssp,1
7018,FAN,212,III,564,288.3,hordeum_vulgare_ssp,12
7019,FAN,212,III,564,288.3,hordeum_vulgare_ssp,NA
7020,FAN,212,III,564,288.3,indet_frag,NA
7021,FAN,212,III,564,288.3,l_officinale,NA
7022,FAN,212,III,564,288.3,lathyrus,NA
7023,FAN,212,III,564,288.3,leguminosae,3
7024,FAN,212,III,564,288.3,leguminosae,NA
7025,FAN,212,III,564,288.3,lens_sp,66
7026,FAN,212,III,564,288.3,lens_sp,NA
7027,FAN,212,III,564,288.3,liliaceae_sp,35
7028,FAN,212,III,564,288.3,lithospermum_arvense,2
7029,FAN,212,III,564,288.3,lithospermum_arvense,NA
7030,FAN,212,III,564,288.3,malva_parviflora,NA
7031,FAN,212,III,564,288.3,medicago_sp,NA
7032,FAN,212,III,564,288.3,cf_medicago_frag,NA
7033,FAN,212,III,564,288.3,monocotylidonae_capsules,NA
7034,FAN,212,III,564,288.3,phalaris_sp,NA
7035,FAN,212,III,564,288.3,pistacia_cf_lentiscus,373
7036,FAN,212,III,564,288.3,pistacia_cf_lentiscus,NA
7037,FAN,212,III,564,288.3,pisum_cf_elatius,NA
7038,FAN,212,III,564,288.3,pisum_vicia_pisum_of_all_sizes,NA
7039,FAN,212,III,564,288.3,polygonum_sp,NA
7040,FAN,212,III,564,288.3,prunus_amygdalus,77
7041,FAN,212,III,564,288.3,prunus_amygdalus,NA
7042,FAN,212,III,564,288.3,pyrus_amygdaloformis,33
7043,FAN,212,III,564,288.3,pyrus_amygdaloformis,NA
7044,FAN,212,III,564,288.3,rachis_frag_indet,NA
7045,FAN,212,III,564,288.3,schoenus_nigricans,NA
7046,FAN,212,III,564,288.3,seed_indet,NA
7047,FAN,212,III,564,288.3,indet_frag,NA
7048,FAN,212,III,564,288.3,sp_no_1,NA
7049,FAN,212,III,564,288.3,spikelet_fork_indet_frags,NA
7050,FAN,212,III,564,288.3,teucrium_sp,NA
7051,FAN,212,III,564,288.3,triticum_sp,NA
7052,FAN,212,III,564,288.3,t_cf_aestivum_durum,NA
7053,FAN,212,III,564,288.3,triticum_turgidum_ssp_dicoccum,NA
7054,FAN,212,III,564,288.3,triticum_turgidum_ssp_dicoccum,NA
7055,FAN,212,III,564,288.3,triticum_turgidum_ssp_dicoccum,NA
7056,FAN,212,III,564,288.3,triticum_turgidum_ssp_dicoccum,NA
7057,FAN,212,III,564,288.3,triticum_turgidum_ssp_dicoccum,NA
7058,FAN,212,III,564,288.3,triticum_monococcum,NA
7059,FAN,212,III,564,288.3,triticum_monococcum,NA
7060,FAN,212,III,564,288.3,triticum_monococcum,NA
7061,FAN,212,III,564,288.3,triticum_monococcum,NA
7062,FAN,212,III,564,288.3,uthospennum_dlicinale,NA
7063,FAN,212,III,564,288.3,vicia_ervilia,NA
7064,FAN,212,III,564,288.3,vicia_lathyrus_sp,NA
7065,FAN,212,III,564,288.3,vitis_vinifera_ssp_sylvestris,NA
7066,FAN,212,III,564,288.3,vitis_vinifera_ssp_sylvestris,NA
7067,FAN,212,III,564,288.3,triticum_sp,0
7068,FAN,212,III,564,288.3,hordeum_vulgare_ssp,1
7069,FAN,213,III,46,27.5,adonis_sp,1
7070,FAN,213,III,46,27.5,alkanna_sp,NA
7071,FAN,213,III,46,27.5,anchusa_sp,NA
7072,FAN,213,III,46,27.5,astragalus_frigonella_sp,NA
7073,FAN,213,III,46,27.5,avena_sp,12
7074,FAN,213,III,46,27.5,avena_sp,NA
7075,FAN,213,III,46,27.5,boraginaceae_sp,NA
7076,FAN,213,III,46,27.5,calendula_sp,NA
7077,FAN,213,III,46,27.5,capparis_sp,2
7078,FAN,213,III,46,27.5,celtis_sp_tournifortii,NA
7079,FAN,213,III,46,27.5,cf_colchicum_polygonatum,1
7080,FAN,213,III,46,27.5,coriandrum_sp,NA
7081,FAN,213,III,46,27.5,cruciferae_sp_seeds_capsules,2
7082,FAN,213,III,46,27.5,culm_nodes_indet_frags,NA
7083,FAN,213,III,46,27.5,echium_sp,NA
7084,FAN,213,III,46,27.5,erodium_sp,NA
7085,FAN,213,III,46,27.5,fumaria_sp,3
7086,FAN,213,III,46,27.5,gallium_sp,NA
7087,FAN,213,III,46,27.5,glume_base_indet,NA
7088,FAN,213,III,46,27.5,gramineae_indet,NA
7089,FAN,213,III,46,27.5,gramineae_indet,NA
7090,FAN,213,III,46,27.5,hordeum_vulgare_ssp,NA
7091,FAN,213,III,46,27.5,hordeum_vulgare_ssp,NA
7092,FAN,213,III,46,27.5,hordeum_vulgare_ssp,NA
7093,FAN,213,III,46,27.5,hordeum_vulgare_ssp,1
7094,FAN,213,III,46,27.5,hordeum_vulgare_ssp,NA
7095,FAN,213,III,46,27.5,hordeum_vulgare_ssp,NA
7096,FAN,213,III,46,27.5,indet_frag,NA
7097,FAN,213,III,46,27.5,l_officinale,NA
7098,FAN,213,III,46,27.5,lathyrus,NA
7099,FAN,213,III,46,27.5,leguminosae,NA
7100,FAN,213,III,46,27.5,leguminosae,NA
7101,FAN,213,III,46,27.5,lens_sp,4
7102,FAN,213,III,46,27.5,lens_sp,NA
7103,FAN,213,III,46,27.5,liliaceae_sp,NA
7104,FAN,213,III,46,27.5,lithospermum_arvense,1
7105,FAN,213,III,46,27.5,lithospermum_arvense,NA
7106,FAN,213,III,46,27.5,malva_parviflora,NA
7107,FAN,213,III,46,27.5,medicago_sp,NA
7108,FAN,213,III,46,27.5,cf_medicago_frag,NA
7109,FAN,213,III,46,27.5,monocotylidonae_capsules,NA
7110,FAN,213,III,46,27.5,phalaris_sp,NA
7111,FAN,213,III,46,27.5,pistacia_cf_lentiscus,71
7112,FAN,213,III,46,27.5,pistacia_cf_lentiscus,NA
7113,FAN,213,III,46,27.5,pisum_cf_elatius,NA
7114,FAN,213,III,46,27.5,pisum_vicia_pisum_of_all_sizes,NA
7115,FAN,213,III,46,27.5,polygonum_sp,NA
7116,FAN,213,III,46,27.5,prunus_amygdalus,17
7117,FAN,213,III,46,27.5,prunus_amygdalus,NA
7118,FAN,213,III,46,27.5,pyrus_amygdaloformis,17
7119,FAN,213,III,46,27.5,pyrus_amygdaloformis,NA
7120,FAN,213,III,46,27.5,rachis_frag_indet,NA
7121,FAN,213,III,46,27.5,schoenus_nigricans,NA
7122,FAN,213,III,46,27.5,seed_indet,NA
7123,FAN,213,III,46,27.5,indet_frag,NA
7124,FAN,213,III,46,27.5,sp_no_1,NA
7125,FAN,213,III,46,27.5,spikelet_fork_indet_frags,NA
7126,FAN,213,III,46,27.5,teucrium_sp,NA
7127,FAN,213,III,46,27.5,triticum_sp,NA
7128,FAN,213,III,46,27.5,t_cf_aestivum_durum,NA
7129,FAN,213,III,46,27.5,triticum_turgidum_ssp_dicoccum,NA
7130,FAN,213,III,46,27.5,triticum_turgidum_ssp_dicoccum,NA
7131,FAN,213,III,46,27.5,triticum_turgidum_ssp_dicoccum,NA
7132,FAN,213,III,46,27.5,triticum_turgidum_ssp_dicoccum,NA
7133,FAN,213,III,46,27.5,triticum_turgidum_ssp_dicoccum,NA
7134,FAN,213,III,46,27.5,triticum_monococcum,NA
7135,FAN,213,III,46,27.5,triticum_monococcum,NA
7136,FAN,213,III,46,27.5,triticum_monococcum,NA
7137,FAN,213,III,46,27.5,triticum_monococcum,NA
7138,FAN,213,III,46,27.5,uthospennum_dlicinale,NA
7139,FAN,213,III,46,27.5,vicia_ervilia,NA
7140,FAN,213,III,46,27.5,vicia_lathyrus_sp,NA
7141,FAN,213,III,46,27.5,vitis_vinifera_ssp_sylvestris,NA
7142,FAN,213,III,46,27.5,vitis_vinifera_ssp_sylvestris,NA
7143,FAN,213,III,46,27.5,triticum_sp,0
7144,FAN,213,III,46,27.5,hordeum_vulgare_ssp,1
7145,FAN,214,III,11,12.2,adonis_sp,NA
7146,FAN,214,III,11,12.2,alkanna_sp,NA
7147,FAN,214,III,11,12.2,anchusa_sp,NA
7148,FAN,214,III,11,12.2,astragalus_frigonella_sp,NA
7149,FAN,214,III,11,12.2,avena_sp,NA
7150,FAN,214,III,11,12.2,avena_sp,1
7151,FAN,214,III,11,12.2,boraginaceae_sp,NA
7152,FAN,214,III,11,12.2,calendula_sp,NA
7153,FAN,214,III,11,12.2,capparis_sp,2
7154,FAN,214,III,11,12.2,celtis_sp_tournifortii,NA
7155,FAN,214,III,11,12.2,cf_colchicum_polygonatum,NA
7156,FAN,214,III,11,12.2,coriandrum_sp,NA
7157,FAN,214,III,11,12.2,cruciferae_sp_seeds_capsules,NA
7158,FAN,214,III,11,12.2,culm_nodes_indet_frags,NA
7159,FAN,214,III,11,12.2,echium_sp,NA
7160,FAN,214,III,11,12.2,erodium_sp,NA
7161,FAN,214,III,11,12.2,fumaria_sp,NA
7162,FAN,214,III,11,12.2,gallium_sp,NA
7163,FAN,214,III,11,12.2,glume_base_indet,NA
7164,FAN,214,III,11,12.2,gramineae_indet,NA
7165,FAN,214,III,11,12.2,gramineae_indet,NA
7166,FAN,214,III,11,12.2,hordeum_vulgare_ssp,NA
7167,FAN,214,III,11,12.2,hordeum_vulgare_ssp,NA
7168,FAN,214,III,11,12.2,hordeum_vulgare_ssp,NA
7169,FAN,214,III,11,12.2,hordeum_vulgare_ssp,NA
7170,FAN,214,III,11,12.2,hordeum_vulgare_ssp,NA
7171,FAN,214,III,11,12.2,hordeum_vulgare_ssp,NA
7172,FAN,214,III,11,12.2,indet_frag,NA
7173,FAN,214,III,11,12.2,l_officinale,NA
7174,FAN,214,III,11,12.2,lathyrus,NA
7175,FAN,214,III,11,12.2,leguminosae,NA
7176,FAN,214,III,11,12.2,leguminosae,NA
7177,FAN,214,III,11,12.2,lens_sp,NA
7178,FAN,214,III,11,12.2,lens_sp,NA
7179,FAN,214,III,11,12.2,liliaceae_sp,NA
7180,FAN,214,III,11,12.2,lithospermum_arvense,NA
7181,FAN,214,III,11,12.2,lithospermum_arvense,NA
7182,FAN,214,III,11,12.2,malva_parviflora,NA
7183,FAN,214,III,11,12.2,medicago_sp,NA
7184,FAN,214,III,11,12.2,cf_medicago_frag,NA
7185,FAN,214,III,11,12.2,monocotylidonae_capsules,NA
7186,FAN,214,III,11,12.2,phalaris_sp,1
7187,FAN,214,III,11,12.2,pistacia_cf_lentiscus,3
7188,FAN,214,III,11,12.2,pistacia_cf_lentiscus,NA
7189,FAN,214,III,11,12.2,pisum_cf_elatius,NA
7190,FAN,214,III,11,12.2,pisum_vicia_pisum_of_all_sizes,NA
7191,FAN,214,III,11,12.2,polygonum_sp,NA
7192,FAN,214,III,11,12.2,prunus_amygdalus,6
7193,FAN,214,III,11,12.2,prunus_amygdalus,NA
7194,FAN,214,III,11,12.2,pyrus_amygdaloformis,1
7195,FAN,214,III,11,12.2,pyrus_amygdaloformis,NA
7196,FAN,214,III,11,12.2,rachis_frag_indet,NA
7197,FAN,214,III,11,12.2,schoenus_nigricans,NA
7198,FAN,214,III,11,12.2,seed_indet,NA
7199,FAN,214,III,11,12.2,indet_frag,NA
7200,FAN,214,III,11,12.2,sp_no_1,NA
7201,FAN,214,III,11,12.2,spikelet_fork_indet_frags,NA
7202,FAN,214,III,11,12.2,teucrium_sp,NA
7203,FAN,214,III,11,12.2,triticum_sp,NA
7204,FAN,214,III,11,12.2,t_cf_aestivum_durum,NA
7205,FAN,214,III,11,12.2,triticum_turgidum_ssp_dicoccum,NA
7206,FAN,214,III,11,12.2,triticum_turgidum_ssp_dicoccum,NA
7207,FAN,214,III,11,12.2,triticum_turgidum_ssp_dicoccum,NA
7208,FAN,214,III,11,12.2,triticum_turgidum_ssp_dicoccum,NA
